"service_id","date","exception_type"
"229329E","20251125","1"
"229329E","20251126","1"
"229329E","20251127","1"
"229329E","20251128","1"
"229329E","20251201","1"
"229329E","20251202","1"
"229329E","20251203","1"
"229329E","20251204","1"
"229329E","20251205","1"
"229329E","20251208","2"
"229329E","20251209","1"
"229329E","20251210","1"
"229329E","20251211","1"
"229329E","20251212","1"
"229329E","20251215","1"
"229329E","20251216","1"
"229329E","20251217","1"
"229329E","20251218","1"
"229329E","20251219","1"
"229338E","20251009","1"
"229338E","20251010","1"
"229338E","20251013","1"
"229338E","20251014","1"
"229338E","20251015","1"
"229338E","20251016","1"
"229338E","20251017","1"
"229338E","20251020","1"
"229338E","20251021","1"
"229338E","20251022","1"
"229338E","20251023","1"
"229338E","20251024","1"
"229338E","20251027","1"
"229338E","20251028","1"
"229338E","20251029","1"
"229338E","20251030","1"
"229338E","20251031","1"
"229338E","20251103","1"
"229338E","20251104","1"
"229338E","20251105","1"
"229338E","20251106","1"
"229338E","20251107","1"
"229338E","20251110","1"
"229338E","20251111","1"
"229338E","20251112","1"
"229338E","20251113","1"
"229338E","20251114","1"
"229338E","20251117","1"
"229338E","20251118","1"
"229338E","20251119","1"
"229338E","20251120","1"
"229338E","20251121","1"
"229338E","20251124","1"
"229338E","20251125","1"
"229338E","20251126","1"
"229338E","20251127","1"
"229338E","20251128","1"
"229338E","20251201","1"
"229338E","20251202","1"
"229338E","20251203","1"
"229338E","20251204","1"
"229338E","20251205","1"
"229338E","20251208","2"
"229338E","20251209","1"
"229338E","20251210","1"
"229338E","20251211","1"
"229338E","20251212","1"
"229338E","20251215","1"
"229338E","20251216","1"
"229338E","20251217","1"
"229338E","20251218","1"
"229338E","20251219","1"
"229338E","20251222","1"
"229338E","20251223","1"
"229338E","20251224","1"
"229338E","20251225","2"
"229338E","20251226","2"
"229338E","20251229","1"
"229338E","20251230","1"
"229338E","20251231","1"
"229339E","20251009","1"
"229339E","20251010","1"
"229339E","20251013","1"
"229339E","20251014","1"
"229339E","20251015","1"
"229339E","20251016","1"
"229339E","20251017","1"
"229339E","20251020","1"
"229339E","20251021","1"
"229339E","20251022","1"
"229339E","20251023","1"
"229339E","20251024","1"
"229339E","20251027","1"
"229339E","20251028","1"
"229339E","20251029","1"
"229339E","20251030","1"
"229339E","20251031","1"
"229339E","20251103","1"
"229339E","20251104","1"
"229339E","20251105","1"
"229339E","20251106","1"
"229339E","20251107","1"
"229339E","20251110","1"
"229339E","20251111","1"
"229339E","20251112","1"
"229339E","20251113","1"
"229339E","20251114","1"
"229339E","20251117","1"
"229339E","20251118","1"
"229339E","20251119","1"
"229339E","20251120","1"
"229339E","20251121","1"
"229339E","20251124","1"
"229339E","20251125","1"
"229339E","20251126","1"
"229339E","20251127","1"
"229339E","20251128","1"
"229339E","20251201","1"
"229339E","20251202","1"
"229339E","20251203","1"
"229339E","20251204","1"
"229339E","20251205","1"
"229339E","20251208","2"
"229339E","20251209","1"
"229339E","20251210","1"
"229339E","20251211","1"
"229339E","20251212","1"
"229339E","20251215","1"
"229339E","20251216","1"
"229339E","20251217","1"
"229339E","20251218","1"
"229339E","20251219","1"
"229339E","20251222","1"
"229339E","20251223","1"
"229339E","20251224","1"
"229339E","20251225","2"
"229339E","20251226","2"
"229339E","20251229","1"
"229339E","20251230","1"
"229339E","20251231","1"
"229342E","20251009","1"
"229342E","20251010","1"
"229342E","20251011","1"
"229342E","20251014","1"
"229342E","20251015","1"
"229342E","20251016","1"
"229342E","20251017","1"
"229342E","20251018","1"
"229342E","20251021","1"
"229342E","20251022","1"
"229342E","20251023","1"
"229342E","20251024","1"
"229342E","20251025","1"
"229342E","20251028","1"
"229342E","20251029","1"
"229342E","20251030","1"
"229342E","20251031","1"
"229342E","20251101","2"
"229342E","20251104","1"
"229342E","20251105","1"
"229342E","20251106","1"
"229342E","20251107","1"
"229342E","20251108","1"
"229342E","20251111","1"
"229342E","20251112","1"
"229342E","20251113","1"
"229342E","20251114","1"
"229342E","20251115","1"
"229342E","20251118","1"
"229342E","20251119","1"
"229342E","20251120","1"
"229342E","20251121","1"
"229342E","20251122","1"
"229342E","20251125","1"
"229342E","20251126","1"
"229342E","20251127","1"
"229342E","20251128","1"
"229342E","20251129","1"
"229342E","20251202","1"
"229342E","20251203","1"
"229342E","20251204","1"
"229342E","20251205","1"
"229342E","20251206","1"
"229342E","20251209","1"
"229342E","20251210","1"
"229342E","20251211","1"
"229342E","20251212","1"
"229342E","20251213","1"
"229342E","20251216","1"
"229342E","20251217","1"
"229342E","20251218","1"
"229342E","20251219","1"
"229342E","20251220","1"
"229342E","20251223","1"
"229342E","20251224","1"
"229342E","20251225","2"
"229342E","20251226","2"
"229342E","20251227","1"
"229342E","20251230","1"
"229342E","20251231","1"
"229344E","20251009","1"
"229344E","20251010","1"
"229344E","20251013","1"
"229344E","20251014","1"
"229344E","20251015","1"
"229344E","20251016","1"
"229344E","20251017","1"
"229344E","20251020","1"
"229344E","20251021","1"
"229344E","20251022","1"
"229344E","20251023","1"
"229344E","20251024","1"
"229344E","20251027","1"
"229344E","20251028","1"
"229344E","20251029","1"
"229344E","20251030","1"
"229344E","20251031","1"
"229344E","20251103","1"
"229344E","20251104","1"
"229344E","20251105","1"
"229344E","20251106","1"
"229344E","20251107","1"
"229344E","20251110","1"
"229344E","20251111","1"
"229344E","20251112","1"
"229344E","20251113","1"
"229344E","20251114","1"
"229344E","20251117","1"
"229344E","20251118","1"
"229344E","20251119","1"
"229344E","20251120","1"
"229344E","20251121","1"
"229344E","20251124","1"
"229344E","20251125","1"
"229344E","20251126","1"
"229344E","20251127","1"
"229344E","20251128","1"
"229344E","20251201","1"
"229344E","20251202","1"
"229344E","20251203","1"
"229344E","20251204","1"
"229344E","20251205","1"
"229344E","20251208","2"
"229344E","20251209","1"
"229344E","20251210","1"
"229344E","20251211","1"
"229344E","20251212","1"
"229344E","20251215","1"
"229344E","20251216","1"
"229344E","20251217","1"
"229344E","20251218","1"
"229344E","20251219","1"
"229344E","20251222","1"
"229344E","20251223","1"
"229344E","20251224","1"
"229344E","20251225","2"
"229344E","20251226","2"
"229344E","20251229","1"
"229344E","20251230","1"
"229344E","20251231","1"
"229345E","20251009","1"
"229345E","20251010","1"
"229345E","20251011","1"
"229345E","20251013","1"
"229345E","20251014","1"
"229345E","20251015","1"
"229345E","20251016","1"
"229345E","20251017","1"
"229345E","20251018","1"
"229345E","20251020","1"
"229345E","20251021","1"
"229345E","20251022","1"
"229345E","20251023","1"
"229345E","20251024","1"
"229345E","20251025","1"
"229345E","20251027","1"
"229345E","20251028","1"
"229345E","20251029","1"
"229345E","20251030","1"
"229345E","20251031","1"
"229345E","20251101","2"
"229345E","20251103","1"
"229345E","20251104","1"
"229345E","20251105","1"
"229345E","20251106","1"
"229345E","20251107","1"
"229345E","20251108","1"
"229345E","20251110","1"
"229345E","20251111","1"
"229345E","20251112","1"
"229345E","20251113","1"
"229345E","20251114","1"
"229345E","20251115","1"
"229345E","20251117","1"
"229345E","20251118","1"
"229345E","20251119","1"
"229345E","20251120","1"
"229345E","20251121","1"
"229345E","20251122","1"
"229345E","20251124","1"
"229345E","20251125","1"
"229345E","20251126","1"
"229345E","20251127","1"
"229345E","20251128","1"
"229345E","20251129","1"
"229345E","20251201","1"
"229345E","20251202","1"
"229345E","20251203","1"
"229345E","20251204","1"
"229345E","20251205","1"
"229345E","20251206","1"
"229345E","20251208","2"
"229345E","20251209","1"
"229345E","20251210","1"
"229345E","20251211","1"
"229345E","20251212","1"
"229345E","20251213","1"
"229345E","20251215","1"
"229345E","20251216","1"
"229345E","20251217","1"
"229345E","20251218","1"
"229345E","20251219","1"
"229345E","20251220","1"
"229345E","20251222","1"
"229345E","20251223","1"
"229345E","20251224","1"
"229345E","20251225","2"
"229345E","20251226","2"
"229345E","20251227","1"
"229345E","20251229","1"
"229345E","20251230","1"
"229345E","20251231","1"
"229347E","20251009","1"
"229347E","20251010","1"
"229347E","20251011","1"
"229347E","20251013","1"
"229347E","20251014","1"
"229347E","20251015","1"
"229347E","20251016","1"
"229347E","20251017","1"
"229347E","20251018","1"
"229347E","20251020","1"
"229347E","20251021","1"
"229347E","20251022","1"
"229347E","20251023","1"
"229347E","20251024","1"
"229347E","20251025","1"
"229347E","20251027","1"
"229347E","20251028","1"
"229347E","20251029","1"
"229347E","20251030","1"
"229347E","20251031","1"
"229347E","20251101","2"
"229347E","20251103","1"
"229347E","20251104","1"
"229347E","20251105","1"
"229347E","20251106","1"
"229347E","20251107","1"
"229347E","20251108","1"
"229347E","20251110","1"
"229347E","20251111","1"
"229347E","20251112","1"
"229347E","20251113","1"
"229347E","20251114","1"
"229347E","20251115","1"
"229347E","20251117","1"
"229347E","20251118","1"
"229347E","20251119","1"
"229347E","20251120","1"
"229347E","20251121","1"
"229347E","20251122","1"
"229347E","20251124","1"
"229347E","20251125","1"
"229347E","20251126","1"
"229347E","20251127","1"
"229347E","20251128","1"
"229347E","20251129","1"
"229347E","20251201","1"
"229347E","20251202","1"
"229347E","20251203","1"
"229347E","20251204","1"
"229347E","20251205","1"
"229347E","20251206","1"
"229347E","20251208","2"
"229347E","20251209","1"
"229347E","20251210","1"
"229347E","20251211","1"
"229347E","20251212","1"
"229347E","20251213","1"
"229347E","20251215","1"
"229347E","20251216","1"
"229347E","20251217","1"
"229347E","20251218","1"
"229347E","20251219","1"
"229347E","20251220","1"
"229347E","20251222","1"
"229347E","20251223","1"
"229347E","20251224","1"
"229347E","20251225","2"
"229347E","20251226","2"
"229347E","20251227","1"
"229347E","20251229","1"
"229347E","20251230","1"
"229347E","20251231","1"
"229349E","20251009","1"
"229349E","20251010","1"
"229349E","20251011","1"
"229349E","20251013","1"
"229349E","20251014","1"
"229349E","20251015","1"
"229349E","20251016","1"
"229349E","20251017","1"
"229349E","20251018","1"
"229349E","20251020","1"
"229349E","20251021","1"
"229349E","20251022","1"
"229349E","20251023","1"
"229349E","20251024","1"
"229349E","20251025","1"
"229349E","20251027","1"
"229349E","20251028","1"
"229349E","20251029","1"
"229349E","20251030","1"
"229349E","20251031","1"
"229349E","20251101","2"
"229349E","20251103","1"
"229349E","20251104","1"
"229349E","20251105","1"
"229349E","20251106","1"
"229349E","20251107","1"
"229349E","20251108","1"
"229349E","20251110","1"
"229349E","20251111","1"
"229349E","20251112","1"
"229349E","20251113","1"
"229349E","20251114","1"
"229349E","20251115","1"
"229349E","20251117","1"
"229349E","20251118","1"
"229349E","20251119","1"
"229349E","20251120","1"
"229349E","20251121","1"
"229349E","20251122","1"
"229349E","20251124","1"
"229349E","20251125","1"
"229349E","20251126","1"
"229349E","20251127","1"
"229349E","20251128","1"
"229349E","20251129","1"
"229349E","20251201","1"
"229349E","20251202","1"
"229349E","20251203","1"
"229349E","20251204","1"
"229349E","20251205","1"
"229349E","20251206","1"
"229349E","20251208","2"
"229349E","20251209","1"
"229349E","20251210","1"
"229349E","20251211","1"
"229349E","20251212","1"
"229349E","20251213","1"
"229349E","20251215","1"
"229349E","20251216","1"
"229349E","20251217","1"
"229349E","20251218","1"
"229349E","20251219","1"
"229349E","20251220","1"
"229349E","20251222","1"
"229349E","20251223","1"
"229349E","20251224","1"
"229349E","20251225","2"
"229349E","20251226","2"
"229349E","20251227","1"
"229349E","20251229","1"
"229349E","20251230","1"
"229349E","20251231","1"
"229350E","20251009","1"
"229350E","20251010","1"
"229350E","20251011","1"
"229350E","20251013","1"
"229350E","20251014","1"
"229350E","20251015","1"
"229350E","20251016","1"
"229350E","20251017","1"
"229350E","20251018","1"
"229350E","20251020","1"
"229350E","20251021","1"
"229350E","20251022","1"
"229350E","20251023","1"
"229350E","20251024","1"
"229350E","20251025","1"
"229350E","20251027","1"
"229350E","20251028","1"
"229350E","20251029","1"
"229350E","20251030","1"
"229350E","20251031","1"
"229350E","20251101","2"
"229350E","20251103","1"
"229350E","20251104","1"
"229350E","20251105","1"
"229350E","20251106","1"
"229350E","20251107","1"
"229350E","20251108","1"
"229350E","20251110","1"
"229350E","20251111","1"
"229350E","20251112","1"
"229350E","20251113","1"
"229350E","20251114","1"
"229350E","20251115","1"
"229350E","20251117","1"
"229350E","20251118","1"
"229350E","20251119","1"
"229350E","20251120","1"
"229350E","20251121","1"
"229350E","20251122","1"
"229350E","20251124","1"
"229350E","20251125","1"
"229350E","20251126","1"
"229350E","20251127","1"
"229350E","20251128","1"
"229350E","20251129","1"
"229350E","20251201","1"
"229350E","20251202","1"
"229350E","20251203","1"
"229350E","20251204","1"
"229350E","20251205","1"
"229350E","20251206","1"
"229350E","20251208","2"
"229350E","20251209","1"
"229350E","20251210","1"
"229350E","20251211","1"
"229350E","20251212","1"
"229350E","20251213","1"
"229350E","20251215","1"
"229350E","20251216","1"
"229350E","20251217","1"
"229350E","20251218","1"
"229350E","20251219","1"
"229350E","20251220","1"
"229350E","20251222","1"
"229350E","20251223","1"
"229350E","20251224","1"
"229350E","20251225","2"
"229350E","20251226","2"
"229350E","20251227","1"
"229350E","20251229","1"
"229350E","20251230","1"
"229350E","20251231","1"
"229353E","20251009","1"
"229353E","20251010","1"
"229353E","20251011","1"
"229353E","20251013","1"
"229353E","20251014","1"
"229353E","20251015","1"
"229353E","20251016","1"
"229353E","20251017","1"
"229353E","20251018","1"
"229353E","20251020","1"
"229353E","20251021","1"
"229353E","20251022","1"
"229353E","20251023","1"
"229353E","20251024","1"
"229353E","20251025","1"
"229353E","20251027","1"
"229353E","20251028","1"
"229353E","20251029","1"
"229353E","20251030","1"
"229353E","20251031","1"
"229353E","20251101","2"
"229353E","20251103","1"
"229353E","20251104","1"
"229353E","20251105","1"
"229353E","20251106","1"
"229353E","20251107","1"
"229353E","20251108","1"
"229353E","20251110","1"
"229353E","20251111","1"
"229353E","20251112","1"
"229353E","20251113","1"
"229353E","20251114","1"
"229353E","20251115","1"
"229353E","20251117","1"
"229353E","20251118","1"
"229353E","20251119","1"
"229353E","20251120","1"
"229353E","20251121","1"
"229353E","20251122","1"
"229353E","20251124","1"
"229353E","20251125","1"
"229353E","20251126","1"
"229353E","20251127","1"
"229353E","20251128","1"
"229353E","20251129","1"
"229353E","20251201","1"
"229353E","20251202","1"
"229353E","20251203","1"
"229353E","20251204","1"
"229353E","20251205","1"
"229353E","20251206","1"
"229353E","20251208","2"
"229353E","20251209","1"
"229353E","20251210","1"
"229353E","20251211","1"
"229353E","20251212","1"
"229353E","20251213","1"
"229353E","20251215","1"
"229353E","20251216","1"
"229353E","20251217","1"
"229353E","20251218","1"
"229353E","20251219","1"
"229353E","20251220","1"
"229353E","20251222","1"
"229353E","20251223","1"
"229353E","20251224","1"
"229353E","20251225","2"
"229353E","20251226","2"
"229353E","20251227","1"
"229353E","20251229","1"
"229353E","20251230","1"
"229353E","20251231","1"
"229358E","20251009","1"
"229358E","20251010","1"
"229358E","20251011","1"
"229358E","20251013","1"
"229358E","20251014","1"
"229358E","20251015","1"
"229358E","20251016","1"
"229358E","20251017","1"
"229358E","20251018","1"
"229358E","20251020","1"
"229358E","20251021","1"
"229358E","20251022","1"
"229358E","20251023","1"
"229358E","20251024","1"
"229358E","20251025","1"
"229358E","20251027","1"
