"timetable_id","route_id","direction_id","start_date","end_date","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_time","end_time","timetable_label","service_notes","orientation","timetable_page_id","timetable_sequence","direction_name","include_exceptions","show_trip_continuation"
"953","56U","1","20251010","20251130","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: LARGO TABACCHI, PASSAGGI MATTUTINI","frequenza","horizontal","56U_As","4","","0","0"
"954","56U","1","20251010","20251130","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: LARGO TABACCHI, PASSAGGI SERALI","frequenza","horizontal","56U_As","5","","0","0"
"955","56U","0","20251010","20251130","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: CORSO TIRRENO (GRUGLIASCO), PASSAGGI MATTUTINI","frequenza","horizontal","56U_Di","0","","0","0"
"956","56U","0","20251010","20251130","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: CORSO TIRRENO (GRUGLIASCO), PASSAGGI SERALI","frequenza","horizontal","56U_Di","1","","0","0"
"957","56U","0","20251010","20251130","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: CORSO TIRRENO (GRUGLIASCO), PASSAGGI MATTUTINI","frequenza","horizontal","56U_Di","2","","0","0"
"958","56U","0","20251010","20251130","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: CORSO TIRRENO (GRUGLIASCO), PASSAGGI SERALI","frequenza","horizontal","56U_Di","3","","0","0"
"959","56U","0","20251010","20251130","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: CORSO TIRRENO (GRUGLIASCO), PASSAGGI MATTUTINI","frequenza","horizontal","56U_Di","4","","0","0"
"960","56U","0","20251010","20251130","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: CORSO TIRRENO (GRUGLIASCO), PASSAGGI SERALI","frequenza","horizontal","56U_Di","5","","0","0"
"961","58U","1","20251010","20251130","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: VIA BERTOLA, PASSAGGI MATTUTINI","frequenza","horizontal","58U_As","0","","0","0"
"962","58U","1","20251010","20251130","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: VIA BERTOLA, PASSAGGI SERALI","frequenza","horizontal","58U_As","1","","0","0"
"963","58U","1","20251010","20251130","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: VIA BERTOLA, PASSAGGI MATTUTINI","frequenza","horizontal","58U_As","2","","0","0"
"964","58U","1","20251010","20251130","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: VIA BERTOLA, PASSAGGI SERALI","frequenza","horizontal","58U_As","3","","0","0"
"965","58U","1","20251010","20251130","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: VIA BERTOLA, PASSAGGI MATTUTINI","frequenza","horizontal","58U_As","4","","0","0"
"966","58U","1","20251010","20251130","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: VIA BERTOLA, PASSAGGI SERALI","frequenza","horizontal","58U_As","5","","0","0"
"967","58U","0","20251010","20251130","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: VIA ALLASON, PASSAGGI MATTUTINI","frequenza","horizontal","58U_Di","0","","0","0"
"968","58U","0","20251010","20251130","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: VIA ALLASON, PASSAGGI SERALI","frequenza","horizontal","58U_Di","1","","0","0"
"969","58U","0","20251010","20251130","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: VIA ALLASON, PASSAGGI MATTUTINI","frequenza","horizontal","58U_Di","2","","0","0"
"970","58U","0","20251010","20251130","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: VIA ALLASON, PASSAGGI SERALI","frequenza","horizontal","58U_Di","3","","0","0"
"971","58U","0","20251010","20251130","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: VIA ALLASON, PASSAGGI MATTUTINI","frequenza","horizontal","58U_Di","4","","0","0"
"972","58U","0","20251010","20251130","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: VIA ALLASON, PASSAGGI SERALI","frequenza","horizontal","58U_Di","5","","0","0"
"973","58BU","1","20251010","20251130","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: VIA BERTOLA, PASSAGGI MATTUTINI","frequenza","horizontal","58BU_As","0","","0","0"
"974","58BU","1","20251010","20251130","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: VIA BERTOLA, PASSAGGI SERALI","frequenza","horizontal","58BU_As","1","","0","0"
"975","58BU","1","20251010","20251130","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: VIA BERTOLA, PASSAGGI MATTUTINI","frequenza","horizontal","58BU_As","2","","0","0"
"976","58BU","1","20251010","20251130","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: VIA BERTOLA, PASSAGGI SERALI","frequenza","horizontal","58BU_As","3","","0","0"
"977","58BU","1","20251010","20251130","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: VIA BERTOLA, PASSAGGI MATTUTINI","frequenza","horizontal","58BU_As","4","","0","0"
"978","58BU","1","20251010","20251130","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: VIA BERTOLA, PASSAGGI SERALI","frequenza","horizontal","58BU_As","5","","0","0"
"979","58BU","0","20251010","20251130","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: VIA GROSSO, PASSAGGI MATTUTINI","frequenza","horizontal","58BU_Di","0","","0","0"
"980","58BU","0","20251010","20251130","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: VIA GROSSO, PASSAGGI SERALI","frequenza","horizontal","58BU_Di","1","","0","0"
"981","58BU","0","20251010","20251130","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: VIA GROSSO, PASSAGGI MATTUTINI","frequenza","horizontal","58BU_Di","2","","0","0"
"982","58BU","0","20251010","20251130","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: VIA GROSSO, PASSAGGI SERALI","frequenza","horizontal","58BU_Di","3","","0","0"
"983","58BU","0","20251010","20251130","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: VIA GROSSO, PASSAGGI MATTUTINI","frequenza","horizontal","58BU_Di","4","","0","0"
"984","58BU","0","20251010","20251130","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: VIA GROSSO, PASSAGGI SERALI","frequenza","horizontal","58BU_Di","5","","0","0"
"985","59U","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA SOLFERINO","dal lunedì al venerdì","horizontal","59U_As","0","","0","0"
"986","59U","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA SOLFERINO","sabato","horizontal","59U_As","1","","0","0"
"987","59U","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA SOLFERINO","domenica e festivi","horizontal","59U_As","2","","0","0"
"988","59U","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA OROPA (DRUENTO)","dal lunedì al venerdì","horizontal","59U_Di","0","","0","0"
"989","59U","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA OROPA (DRUENTO)","sabato","horizontal","59U_Di","1","","0","0"
"990","59U","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA OROPA (DRUENTO)","domenica e festivi","horizontal","59U_Di","2","","0","0"
"991","59BU","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA SOLFERINO","dal lunedì al venerdì","horizontal","59BU_As","0","","0","0"
"992","59BU","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA SOLFERINO","sabato","horizontal","59BU_As","1","","0","0"
"993","59BU","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA SOLFERINO","domenica e festivi","horizontal","59BU_As","2","","0","0"
"994","59BU","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZALE VALLETTE","dal lunedì al venerdì","horizontal","59BU_Di","0","","0","0"
"995","59BU","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZALE VALLETTE","sabato","horizontal","59BU_Di","1","","0","0"
"996","59BU","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZALE VALLETTE","domenica e festivi","horizontal","59BU_Di","2","","0","0"
"997","5BU","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA ARBARELLO","dal lunedì al venerdì","horizontal","5BU_As","0","","0","0"
"998","5BU","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA ARBARELLO","sabato","horizontal","5BU_As","1","","0","0"
"999","5BU","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA ARBARELLO","domenica e festivi","horizontal","5BU_As","2","","0","0"
"1000","5BU","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: VIA BERTANI (CIMITERO)","dal lunedì al venerdì","horizontal","5BU_Di","0","","0","0"
"1001","5BU","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: VIA BERTANI (CIMITERO)","sabato","horizontal","5BU_Di","1","","0","0"
"1002","5BU","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: VIA BERTANI (CIMITERO)","domenica e festivi","horizontal","5BU_Di","2","","0","0"
"1003","6U","1","20251010","20251130","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: PIAZZA CARLO FELICE, PASSAGGI MATTUTINI","frequenza","horizontal","6U_As","0","","0","0"
"1004","6U","1","20251010","20251130","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: PIAZZA CARLO FELICE, PASSAGGI SERALI","frequenza","horizontal","6U_As","1","","0","0"
"1005","6U","1","20251010","20251130","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: PIAZZA CARLO FELICE, PASSAGGI MATTUTINI","frequenza","horizontal","6U_As","2","","0","0"
"1006","6U","1","20251010","20251130","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: PIAZZA CARLO FELICE, PASSAGGI SERALI","frequenza","horizontal","6U_As","3","","0","0"
"1007","6U","1","20251010","20251130","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: PIAZZA CARLO FELICE, PASSAGGI MATTUTINI","frequenza","horizontal","6U_As","4","","0","0"
"1008","6U","1","20251010","20251130","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: PIAZZA CARLO FELICE, PASSAGGI SERALI","frequenza","horizontal","6U_As","5","","0","0"
"1009","6U","0","20251010","20251130","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: PIAZZA HERMADA, PASSAGGI MATTUTINI","frequenza","horizontal","6U_Di","0","","0","0"
"1010","6U","0","20251010","20251130","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: PIAZZA HERMADA, PASSAGGI SERALI","frequenza","horizontal","6U_Di","1","","0","0"
"1011","6U","0","20251010","20251130","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: PIAZZA HERMADA, PASSAGGI MATTUTINI","frequenza","horizontal","6U_Di","2","","0","0"
"1012","6U","0","20251010","20251130","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: PIAZZA HERMADA, PASSAGGI SERALI","frequenza","horizontal","6U_Di","3","","0","0"
"1013","6U","0","20251010","20251130","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: PIAZZA HERMADA, PASSAGGI MATTUTINI","frequenza","horizontal","6U_Di","4","","0","0"
"1014","6U","0","20251010","20251130","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: PIAZZA HERMADA, PASSAGGI SERALI","frequenza","horizontal","6U_Di","5","","0","0"
"1015","60U","1","20251010","20251130","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: CORSO INGHILTERRA, PASSAGGI MATTUTINI","frequenza","horizontal","60U_As","0","","0","0"
"1016","60U","1","20251010","20251130","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: CORSO INGHILTERRA, PASSAGGI SERALI","frequenza","horizontal","60U_As","1","","0","0"
"1017","60U","1","20251010","20251130","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: CORSO INGHILTERRA, PASSAGGI MATTUTINI","frequenza","horizontal","60U_As","2","","0","0"
"1018","60U","1","20251010","20251130","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: CORSO INGHILTERRA, PASSAGGI SERALI","frequenza","horizontal","60U_As","3","","0","0"
"1019","60U","1","20251010","20251130","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: CORSO INGHILTERRA, PASSAGGI MATTUTINI","frequenza","horizontal","60U_As","4","","0","0"
"1020","60U","1","20251010","20251130","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: CORSO INGHILTERRA, PASSAGGI SERALI","frequenza","horizontal","60U_As","5","","0","0"
"1021","60U","0","20251010","20251130","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: VIA PARIS, PASSAGGI MATTUTINI","frequenza","horizontal","60U_Di","0","","0","0"
"1022","60U","0","20251010","20251130","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: VIA PARIS, PASSAGGI SERALI","frequenza","horizontal","60U_Di","1","","0","0"
"1023","60U","0","20251010","20251130","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: VIA PARIS, PASSAGGI MATTUTINI","frequenza","horizontal","60U_Di","2","","0","0"
"1024","60U","0","20251010","20251130","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: VIA PARIS, PASSAGGI SERALI","frequenza","horizontal","60U_Di","3","","0","0"
"1025","60U","0","20251010","20251130","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: VIA PARIS, PASSAGGI MATTUTINI","frequenza","horizontal","60U_Di","4","","0","0"
"1026","60U","0","20251010","20251130","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: VIA PARIS, PASSAGGI SERALI","frequenza","horizontal","60U_Di","5","","0","0"
"1027","61U","1","20251010","20251130","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: C. VITTORIO EMANUELE II, PASSAGGI MATTUTINI","frequenza","horizontal","61U_As","0","","0","0"
"1028","61U","1","20251010","20251130","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: C. VITTORIO EMANUELE II, PASSAGGI SERALI","frequenza","horizontal","61U_As","1","","0","0"
